accel_x (g)_mean,accel_x (g)_std,accel_x (g)_mad,accel_x (g)_min,accel_x (g)_max,accel_x (g)_range,accel_x (g)_iqr,accel_y (g)_mean,accel_y (g)_std,accel_y (g)_mad,accel_y (g)_min,accel_y (g)_max,accel_y (g)_range,accel_y (g)_iqr,accel_z (g)_mean,accel_z (g)_std,accel_z (g)_mad,accel_z (g)_min,accel_z (g)_max,accel_z (g)_range,accel_z (g)_iqr,gyro_z (°/s)_mean,gyro_z (°/s)_std,gyro_z (°/s)_mad,gyro_z (°/s)_min,gyro_z (°/s)_max,gyro_z (°/s)_range,gyro_z (°/s)_iqr,gyro_y (°/s)_mean,gyro_y (°/s)_std,gyro_y (°/s)_mad,gyro_y (°/s)_min,gyro_y (°/s)_max,gyro_y (°/s)_range,gyro_y (°/s)_iqr,gyro_x (°/s)_mean,gyro_x (°/s)_std,gyro_x (°/s)_mad,gyro_x (°/s)_min,gyro_x (°/s)_max,gyro_x (°/s)_range,gyro_x (°/s)_iqr,accel_mag_mean,accel_mag_std,accel_peak_count,accel_peak_amplitude,gyro_mag_mean,gyro_mag_std,gyro_peak_count,gyro_peak_amplitude,jerk_x (g)_mean,jerk_x (g)_std,jerk_y (g)_mean,jerk_y (g)_std,jerk_z (g)_mean,jerk_z (g)_std,accel_dominant_freq,accel_dominant_power,accel_low_band_energy,accel_mid_band_energy,gyro_dominant_freq,gyro_dominant_power,gyro_low_band_energy,gyro_mid_band_energy,gyro_rotation_mean,gyro_rotation_std,accel_corr_xy,accel_corr_xz,accel_corr_yz,gyro_corr_xy,gyro_corr_xz,gyro_corr_yz,shot_type
0.027447682442687093,0.5518628829104195,0.3723400663803749,-1.4791703891389698,0.895284154434435,2.374454543573405,0.42120363201455513,-0.03143498037713725,2.3356829806574333,0.7194188205358266,-2.1937119051125396,5.6787563092548385,7.8724682143673785,2.204825571732677,0.002611420700146044,0.8010957241014267,0.6707261772154894,-1.7108756283680924,1.8018490577491797,3.512724686117272,0.8454928829654147,12.726288751040215,193.51050266543106,86.56019815215654,-375.05216617753086,426.51176125104,801.5639274285709,126.15427071428564,2.600770987702247,205.4819830920549,126.24182795253184,-471.64165224086906,532.1778546162734,1003.8195068571424,204.70760485714277,-20.657649119186324,314.34599168242096,81.81843701377831,-883.3477463763288,480.7336767665277,1364.0814231428565,114.4421731428572,2.1179647242947177,1.3848089277097546,1.0,5.684033591710665,301.5003267408473,296.94372595068427,3.0,794.2879516273342,0.4713923979141617,0.6460031263654055,0.8571976305007736,1.2008451765139907,0.516006065264811,0.7306984422052708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.64000095024815,95.50388717975582,-0.39920630172429006,0.10170036695255472,-0.03413234524765014,0.22607940200829765,0.6946557670103644,0.5585643105053876,clear
0.010108687876236042,0.6536592508532898,0.6068039093322886,-1.3829777761470423,1.1462478360933446,2.5292256122403867,0.730256205043141,-0.0010449068645255021,2.375911346761244,0.6592980716987709,-1.9059955676669957,5.895269699029695,7.801265266696691,1.905166875110795,-0.024137087911396,0.8628107003754049,0.7459508195403308,-2.325876696974727,2.0366375251664897,4.3625142221412165,1.0085736582534524,6.65097646532594,201.78073444993214,86.56019815215654,-443.2014004632452,494.1879569653257,937.389357428571,121.05326849999994,14.552695887702253,215.0269193945439,127.69282193894021,-436.62685709801184,456.8327206162734,893.4595777142852,167.12453557142848,-6.762494933472024,314.7427395685114,119.6261880789577,-957.0908698049,450.22811876652776,1407.3189885714278,162.8579253571428,2.164188518847655,1.4606989354000988,1.0,5.96646562727302,319.2485932763047,290.5118180813332,3.0,791.2436655473617,0.4846635396708815,0.6889201146756484,0.8653525757852961,1.3135208199492676,0.577550111747255,0.8231421606626306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.51192013480707,99.26976082451401,-0.5465120132558039,-0.004444833543823784,-0.03407733284788245,0.30988098583879997,0.8511887799979929,0.5448323282270958,clear
-0.007547063456392712,0.6226647343992274,0.28646083134827854,-1.3829777761470423,1.1462478360933446,2.5292256122403867,0.366264120595701,-0.0295876843038963,2.387761077498622,0.5948668204571173,-1.9059955676669957,5.895269699029695,7.801265266696691,1.8779574485254678,-0.020036425462706283,0.8343353132889934,0.6049796176271489,-2.325876696974727,2.0366375251664897,4.3625142221412165,0.7576166765929091,-6.611112106102626,202.3657059750918,49.775347095802985,-443.2014004632452,494.1879569653257,937.389357428571,103.20084157142853,15.28474211627368,207.73556365704292,79.01037337410612,-436.62685709801184,456.8327206162734,893.4595777142852,176.7360139999999,-23.784367962043454,312.3690940564506,60.185444503448934,-957.0908698049,450.22811876652776,1407.3189885714278,129.1175936428571,2.153902606691716,1.4653556422057137,1.0,5.96646562727302,312.79406338813027,291.0039424091897,3.0,791.2436655473617,0.4441546396912863,0.6760999033609479,0.8861563921972891,1.3233904983064468,0.5522503937456186,0.8174853369518285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.59613166219027,100.79774391636779,-0.5743294134392471,0.06380893488532241,-0.019902944985278993,0.2774336019716811,0.8485821559861245,0.5457594697619691,clear
0.004904708066703736,0.6521843660264187,0.31518796226447776,-1.469446650318433,1.3094575003785303,2.778904150696963,0.40212929332984304,0.01647225482274195,2.3645395429777007,0.7037145905726865,-1.986451088789665,5.64448188916219,7.630932977951855,2.1994848143631565,0.021668651990837708,0.7702050213411958,0.5842517340333878,-2.0194121263145304,2.06175300586382,4.08116513217835,0.7378857222826888,-2.644815534674055,177.95522298077572,54.24764591636886,-350.1800924632453,461.93356125104,812.1136537142852,96.79399228571421,2.3575215019879834,213.22080828958892,109.68432080895228,-503.32519424086894,458.9168500448449,962.2420442857139,207.1810023571428,-14.519631804900602,318.52979585470086,77.20495400815007,-960.1366835191857,450.55715362367056,1410.6938371428562,131.89143242857136,2.14029674058549,1.4246060004619032,1.0,5.6940569043535145,307.63301462252053,290.13394544571196,3.0,791.0802206602258,0.46778167590920816,0.6574667020977272,0.8291124737075491,1.2308394305452024,0.5561107815736117,0.799764198594784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.80559161878833,97.72488307523695,-0.49274014638194696,0.16242838048878191,-0.052836802608839065,0.2826589561244438,0.7653164066503322,0.6468542203244262,clear
0.000794999026904114,0.6472521716817939,0.18475378210351703,-1.469446650318433,1.3094575003785303,2.778904150696963,0.26577147617259433,-0.010015984642552322,2.3786363021964982,0.5986774737152258,-1.986451088789665,5.64448188916219,7.630932977951855,2.2013857249660838,0.013353482526339716,0.7775688427385348,0.6233071671072008,-2.0194121263145304,2.06175300586382,4.08116513217835,0.7635817668185372,-7.248043234674062,179.5219584419411,69.01350706860237,-350.1800924632453,461.93356125104,812.1136537142852,107.35969478571423,1.356124144845125,212.36156678985506,91.57987943040324,-503.32519424086894,458.9168500448449,962.2420442857139,208.49863664285706,-10.460053276329168,319.3800804429431,90.6346787914435,-960.1366835191857,450.55715362367056,1410.6938371428562,154.63238328571424,2.1673395057533975,1.4086795488469288,1.0,5.6940569043535145,310.7590912046711,287.96141676903767,3.0,791.0802206602258,0.45267886977664196,0.6455966322995931,0.8471106726836293,1.2436148779132057,0.5707399107504336,0.8072839906354115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.75490598422257,96.87410266006725,-0.4855166897875254,0.19523997161257528,-0.05298521863983892,0.2705174959449138,0.7493358432309388,0.6517450953435445,clear
0.003987592037492963,0.6182855762633745,0.19947574682126776,-1.7729000121229266,1.2270355072048227,2.9999355193277495,0.2626020257327614,-0.03160047672710316,2.395694752135975,0.46581700328038517,-2.0752605056484392,5.738002383903126,7.813262889551565,2.156223232320908,-0.016267634066198047,0.7303306217265946,0.6513031889606427,-1.4522100493556696,1.9348521845779876,3.387062233933657,0.7203703494941234,0.7305715510402209,180.22303597726838,71.23269127349924,-267.61281160610235,518.5973246796113,786.2101362857137,113.95480128571424,22.852452530559404,206.89493849975742,65.8665247977862,-510.09258595515473,541.4995069019877,1051.5920928571425,159.53597842857135,7.918301809385097,274.92055585137916,74.94885787941972,-709.5483152334716,479.46448790938484,1189.0128031428565,140.14936792857134,2.1643613529118717,1.4042194547925846,1.0,5.753289898994026,284.6473889859198,265.3836884056914,3.0,776.9914964596383,0.4322071212680031,0.618487522027765,0.8610820895348189,1.2516550778743711,0.5410915800121702,0.7048797829700048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.17208198167882,79.98720157715111,-0.5922004843538112,0.2308375123118097,0.16621309486052796,0.0810342839212062,0.6910435008282071,0.7032337691045474,clear
-0.015693808019889604,0.6382302068746396,0.4151432863742764,-1.7729000121229266,1.2270355072048227,2.9999355193277495,0.6396052853370244,0.012882756724712452,2.3746907168977236,0.8450857717195132,-2.0752605056484392,5.738002383903126,7.813262889551565,2.1384111723889734,0.02326435532511136,0.7325869481769445,0.6145916058604556,-1.4522100493556696,1.9348521845779876,3.387062233933657,0.8411178445508865,5.947856451040221,179.0694180740591,80.48620666628295,-267.61281160610235,518.5973246796113,786.2101362857137,107.63924871428566,15.529841201987983,206.08341748244987,78.42843908352333,-510.09258595515473,541.4995069019877,1051.5920928571425,150.08320414285708,3.63052955224225,274.5896728157616,61.44122933895419,-709.5483152334716,479.46448790938484,1189.0128031428565,136.94587285714277,2.134581199737184,1.4239712172354224,1.0,5.753289898994026,276.4133516595096,271.70040964452386,3.0,776.9914964596383,0.44124451530824293,0.6223151250305718,0.9092200862822113,1.2624488988332323,0.5255369413051593,0.6955479587528463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.23628454236524,83.94054496267137,-0.5728495544571994,0.1521985848842459,0.1520507435673477,0.0971060323063387,0.7084235388896287,0.703291919613038,clear
-0.005396385837512554,0.6551697462452951,0.43402906786551715,-1.463883557009572,1.1899303754966837,2.6538139325062557,0.6130336655894594,0.04083606408636263,2.410914283523244,0.8295032252137456,-2.2183435485201444,5.788292980734766,8.00663652925491,2.309521204429,0.010273463692238027,0.7833819979878862,0.6573227616724482,-1.836442638071458,2.08476551467754,3.9212081527489984,0.9297228322173977,12.873339822468788,186.22015074393028,67.25115390828879,-298.66550132038816,532.0584421081828,830.7239434285709,92.9807075714285,11.324004259130842,218.5038107257178,112.65490200880907,-482.4861028122976,468.47038118770206,950.9564839999996,141.42536671428564,-29.49191630490059,338.8580723354668,85.16328822387739,-1054.8404423763286,411.90796876652774,1466.7484111428564,147.51666599999993,2.192689046752648,1.431558391083083,1.0,5.807683199122774,317.1487432512507,312.77317142586566,3.0,830.438442072939,0.5047089992941131,0.7036523247263926,0.8955200297340266,1.2567580906622755,0.6159876681997972,0.8343803374284379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.6856067298276,109.11865141035764,-0.48389345544257867,-0.03511961032925843,-0.03379231073779062,0.2652140576522472,0.731375093146768,0.7062725336681931,clear
0.006120320057446055,0.6529797532001508,0.34672116435598205,-1.463883557009572,1.1899303754966837,2.6538139325062557,0.5637932980569781,0.03198909271731395,2.4125925014706566,0.5851973136440768,-2.2183435485201444,5.788292980734766,8.00663652925491,2.2791134044648764,-0.003608466750525137,0.8067410865836155,0.7877818892002386,-1.836442638071458,2.08476551467754,3.9212081527489984,0.9251962684968418,15.724914765325929,185.10538838583793,73.2322040262887,-298.66550132038816,532.0584421081828,830.7239434285709,95.6552336428571,17.400264616273695,220.68920750038157,108.72856086519202,-482.4861028122976,468.47038118770206,950.9564839999996,144.29360464285708,-19.615127004900593,340.3970951099881,104.55518282131902,-1054.8404423763286,411.90796876652774,1466.7484111428564,173.81292021428564,2.212143075428327,1.4160907853175084,1.0,5.807683199122774,322.4448491952836,309.5190269819917,3.0,830.438442072939,0.49431371487026954,0.6980347206727948,0.8902105293317858,1.2683697249360102,0.6149651158914725,0.8366704734272505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.07850850528058,106.88792890002013,-0.4887421744523476,-0.045718776183651326,-0.03165970041226426,0.2650923465554463,0.7240139681929808,0.7072289543925059,clear
-0.018421655907716137,0.6982790954232854,0.4418979405150908,-1.8555023801948185,1.249710738284764,3.1052131184795826,0.5901935421064913,0.005695502400416131,2.3505340484878494,0.4285035524484722,-2.211917130250828,5.7044371637837115,7.916354294034539,2.1363986492280285,0.035281450117182186,0.6156790571285703,0.7553580654684517,-1.0430125632402354,1.2349089455108035,2.2779215087510387,0.8697290727532385,20.242573979611656,182.86481729458265,70.29861375178363,-228.12496703467397,481.57562753675427,709.7005945714283,91.46371749999997,-10.80607211229771,224.25344608497713,67.68044392226092,-605.8791688122975,550.2954806162735,1156.174649428571,175.94117635714275,18.426739209385108,228.70422202353373,89.40597516806143,-570.0150186620431,451.91107305224205,1021.9260917142851,171.33668499999993,2.1414229628125403,1.3444660578862064,1.0,5.724337237174905,277.95078001601007,244.2216457621173,2.0,765.1627581565161,0.5263362885306033,0.7071234108270348,0.824679523492251,1.1496786827938736,0.4102155827547184,0.5268639573943604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.05042044156431,78.95626267727555,-0.5797276084518994,0.18441863432306443,0.024152418129677663,0.008235653908341082,0.6687322336200355,0.6438450441276553,clear
0.003985947598562008,0.7091257497846492,0.4579228823818687,-1.8555023801948185,1.249710738284764,3.1052131184795826,0.6908914277375755,0.015802074335759496,2.3528026905929864,0.9373606894670857,-2.211917130250828,5.7044371637837115,7.916354294034539,2.139607596883427,0.0031060587061431397,0.6724966940137286,0.829082382623563,-1.1078673457533974,1.2349089455108035,2.342776291264201,1.0370843684702142,25.471591393897363,183.84264806428126,91.7290955070841,-228.12496703467397,481.57562753675427,709.7005945714283,130.72644849999995,-11.30684778372629,230.82338218997162,124.63535791927545,-605.8791688122975,550.2954806162735,1156.174649428571,172.2981193571428,28.96278463795653,231.99276566490937,118.56935448235498,-570.0150186620431,451.91107305224205,1021.9260917142851,193.7076257857142,2.168535537455316,1.3373557855164317,1.0,5.724337237174905,289.49913995641884,242.28894726581922,3.0,729.6495427836685,0.5312172213130586,0.7092565473373508,0.9057840919658275,1.1861766531106483,0.4306826765481637,0.5506372132905631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.42415016109788,75.10550092960214,-0.5822555753462362,0.12824244959762074,0.02732262078927543,0.05115232647162195,0.6708521738623506,0.6712058894994101,clear
